StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
5208,  7461,  9884, , ,,,1.60225383,-20.51782663,253.807106598985, 8.30,1.27748110912787,K0III       , 0.994
5209,  7462,  9764, , ,,,1.60233177,+36.53768952,139.275766016713, 7.95,2.2306222212115,A5          , 0.202
5210,  7463,  9906, 462,,   Tau Scl, ,1.60234141,-29.90743360,61.9962802231866, 5.69,1.72817183694481,F2V         , 0.335
5211,  7465,  9763, , ,,,1.60277095,+37.60749276,561.797752808989, 7.85,-0.89789998845553,K2          , 1.618
5212,  7467,  9905, , ,,,1.60281339,-29.39235687,47.1253534401508, 8.83,5.46372689782661,K1V         , 0.761
5213,  7471,  9556, , ,,,1.60327156,+70.27085886,214.592274678112, 7.80,1.14192958345,G5          , 1.143
5214,  7472, 10012, , ,,,1.60386342,-58.92802141,210.970464135021, 8.32,1.69889170837043,F0III       , 0.361
5215,  7475,  9666, , ,,,1.60451654,+59.45937565,115.340253748558, 7.73,2.42009548738105,F5III       , 0.461
5216,  7476,  9855, , ,,,1.60470593,+04.31432409,266.666666666667, 7.85,0.720156338638595,K0          , 1.000
5217,  7477, 10020, , ,,,1.60481435,-59.68436965,103.950103950104, 8.28,3.19587536018906,F3V         , 0.435
5218,  7480,  9891, , ,,,1.60562363,-16.01660797,83.6120401337793, 8.61,3.99865589826196,G3V         , 0.607
5219,  7481,  9923, , ,,,1.6056824,-33.38304559,299.40119760479, 8.43,1.04873233405782,G5III       , 0.900
5220,  7482,  9816, , ,,,1.60595289,+27.23331948,199.600798403194, 8.24,1.73918862933623,A3          , 0.259
5221,  7483,  9747, , ,,,1.60632181,+47.32588920,277.777777777778, 7.38,0.161512503836437,G5          , 0.939
5222,  7484,  9950, , ,,,1.60642679,-41.30795259,281.69014084507, 8.87,1.62114176527547,F7V         , 0.545
5223,  7485,  9890, , ,,,1.60647362,-12.73288172,191.204588910134, 8.65,2.24250844433637,K1III       , 1.099
5224,  7486,  9614, , ,,,1.60652856,+67.61505930,242.130750605327, 7.14,0.219750258282006,A0          , 0.066
5225,  7487,  9828, , ,,,1.60684874,+24.21684907,505.050505050505, 8.75,0.233325951307657,K0          , 1.300
5226,  7490,  9815, , ,,,1.60715705,+35.13402727,414.9377593361, 8.37,0.280085212874342,G5          , 1.048
5227,  7491,  9862, , ,,,1.60730476,+03.78580950,277.008310249307, 8.64,1.42753600952829,Am          , 0.299
5228,  7492,  9341, , ,,,1.60731154,+79.15479562,320.51282051282, 8.77,1.24077297009221,A0          , 0.158
5229,  7493,  9746, 454,,          , ,1.60755951,+48.72282149,128.700128700129, 6.20,0.652105094004572,K1III:      , 1.237
5230,  7494,  9723, , ,,,1.60778996,+54.69615029,337.837837837838, 7.36,-0.283541444705305,A0          , 0.009
5231,  7496, 10272, , ,,,1.60937905,-76.37198231,5263.15789473684, 8.32,-5.28623199523585,M3III       , 1.515
5232,  7497,  9696, , ,,,1.61053898,+61.27673905,431.034482758621, 8.79,0.6174399244545,B8V         , 0.239
5233,  7498,  9759, , ,,,1.6106531,+51.74863168,317.460317460317, 8.04,0.531552768948002,A5          , 0.441
5234,  7499,  9778, , ,,,1.61085012,+48.07297809,383.141762452107, 8.10,0.183202536691405,K0          , 1.138
5235,  7500, , , ,,,1.610933,+21.56310778,32.520325203252, 9.23,6.66922560055718, , 1.104
5236,  7501,  9843, , ,,,1.61132723,+35.61622147,418.410041841004, 8.21,0.10198950474069,F8          , 0.455
5237,  7502,  9882, , ,,,1.61146204,+06.71807958,207.900207900208, 7.03,0.44072538186916,K0          , 1.108
5238,  7503, 10003, , ,,,1.61151858,-44.80550292,440.528634361233, 8.56,0.340129285965613,K1/K2III    , 1.134
5239,  7504,  9970, , ,,,1.61158153,-39.19293142,442.477876106195, 8.97,0.740542195737005,K2III       , 1.294
5240,  7505,  9889, , ,,,1.61208981,+07.83150675,277.777777777778, 6.39,-0.828487496163564,M0          , 1.605
5241,  7506, 10052, 468,,          , ,1.61243611,-58.27096790,246.913580246914, 6.18,-0.782724883926656,M3III       , 1.607
5242,  7510,  9989, , ,,,1.61266746,-40.14877440,164.203612479475, 8.41,2.33308646316438,F2V         , 0.200
5243,  7509,  9942, , ,,,1.61268534,-22.44205615,221.238938053097, 8.26,1.53569217405691,K1III       , 1.140
5244,  7511,  9800, , ,,,1.61298342,+48.31546838,141.242937853107, 7.42,1.67016628844885,F0          , 0.407
5245,  7512,  9695, , ,,,1.61306067,+63.41448821,680.272108843537, 7.60,-1.56341332625912,B8III       , 0.101
5246,  7513,  9826, 458,Gl  61   , 50Ups And, ,1.61332694,+41.40638491,13.4680134680135, 4.10,3.45348228994625,F8V         , 0.536
5247,  7514, 10019, , ,,,1.61342561,-48.80397896,155.763239875389, 6.85,0.887675140344267,G8III       , 0.937
5248,  7515,  9737, , ,,,1.61346863,+59.62606381,147.492625368732, 7.17,1.32614846933532,F0III       , 0.345
5249,  7516,  9854, , ,,,1.613469,+32.85359823,248.138957816377, 7.69,0.716525230705548,K0          , 1.223
5250,  7517,  9961, , ,,,1.61356607,-32.29714386,220.264317180617, 7.15,0.435279264285521,K2III       , 1.388
5251,  7518,  9922, , ,,,1.61363509,-07.45107433,111.856823266219, 8.42,3.17668759397959,F5          , 0.425
5252,  7519,  9930, , ,,,1.61365237,-14.38530588,500, 8.68,0.185149978319908,A1V         , 0.078
5253,  7520,  9881, , ,,,1.6139015,+22.44159526,10000000, 8.28,-6.72,M...        , 1.670
5254,  7521,  9722, , ,,,1.61403513,+61.81611439,781.25, 8.19,-1.27395015176066,A0Iab       , 0.818
5255,  7522,  9853, , ,,,1.61411696,+33.66008184,186.915887850467, 8.55,2.19176891010614,A2          , 0.248
5256,  7524,236802, , ,,,1.6142634,+57.03699153,990.09900990099, 8.37,-1.60839313108679,K7          , 1.736
5257,  7527,  9921, , ,,,1.61494349,-00.53060864,162.866449511401, 8.96,2.90084185570584,G0          , 0.563
5258,  7529,232475, , ,,,1.61596884,+51.26051913,10000000, 8.77,-6.23,K2          , 1.326
5259,  7531,  9929, , ,,,1.61698251,-00.77805377,699.300699300699, 8.61,-0.613319812674691,K5          , 1.564
5260,  7532,  9920, , ,,,1.61725553,+05.63097605,96.0614793467819, 8.19,3.27725364755268,F8          , 0.618
5261,  7535,  9919, 463,,102Pi  Psc, ,1.6183226,+12.14151058,33.8066260987153, 5.54,2.89499084830437,F0V         , 0.347
5262,  7536,  9822, , ,,,1.61838571,+49.07589781,178.25311942959, 7.58,1.32481430628081,F2          , 0.423
5263,  7537, 10039, , ,,,1.61875211,-48.29083339,79.1139240506329, 7.92,3.42873536973183,F6V         , 0.508
5264,  7538,  9840, , ,,,1.6188615,+51.33120620,549.450549450549, 8.98,0.280356939925374,A0          , 0.213
5265,  7539, 10002,,Gl  62   ,, ,1.61901002,-29.39309256,33.6473755047106, 8.14,5.50524402544269,K1V         , 0.830
5266,  7540,  9841, , ,,,1.619312,+48.71187032,205.338809034908, 8.79,2.22764480607317,A0          , 0.135
5267,  7541, 10001, , ,,,1.61935297,-25.01522579,165.562913907285, 8.25,2.15518469310566,F3V         , 0.462
5268,  7543, 10122, , ,,,1.61959451,-61.93528349,131.406044678055, 8.72,3.12692328385287,G3IV/V      , 0.700
5269,  7546,  9959, , ,,,1.62035207,-04.14285958,342.465753424658, 7.79,0.116914257242093,K0          , 1.045
5270,  7547, 10000, , ,,,1.62049344,-19.37170973,357.142857142857, 8.17,0.405790156711097,K0III       , 1.110
5271,  7549,  9958, , ,,,1.62115665,-00.35013083,88.4173297966401, 7.08,2.34731302462728,G0          , 0.671
5272,  7550,  9861, , ,,,1.62135873,+46.45960188,132.275132275132, 7.81,2.20260897750603,F5V         , 0.449
5273,  7551,  9860, , ,,,1.62141891,+46.94873887,284.900284900285, 7.86,0.586535582329121,A3III       , 0.059
5274,  7552, 10038, , ,,,1.62183369,-40.17732995,156.25, 8.14,2.17089986991944,Am          , 0.266
5275,  7554, ,,NN 3102  ,, ,1.62232699,-49.19594129,21.8388294387421,10.39,8.69385321763849,M:          , 1.416
5276,  7555,  9987, , ,,,1.62246234,-12.73844504,497.512437810945, 7.96,-0.524019712897556,K5III       , 1.562
5277,  7557,  9612, 449,,          , ,1.6228287,+74.30096200,293.255131964809, 6.58,-0.75622810503751,B9V         , 0.008
5278,  7559,  9812, , ,,,1.62301926,+58.63741134,1851.85185185185, 7.25,-4.08803120088516,B8          , 0.035
5279,  7560, 10693, , ,,,1.62317168,-82.28174482,124.53300124533, 7.15,1.6735777263934,G5III:+...  , 0.866
5280,  7561,  9957, , ,,,1.62347668,+09.59407971,418.410041841004, 8.44,0.331989504740688,K2          , 1.274
5281,  7563,  9839, , ,,,1.62362683,+55.07080294,333.333333333333, 7.47,-0.144393726401688,K0          , 0.947
5282,  7564,  9939, , ,,,1.62367512,+25.16827394,42.0168067226891, 6.99,3.87288478528256,K0IV        , 0.900
5283,  7565, 10011, , ,,,1.62389846,-15.99773999,122.850122850123, 7.99,2.54312202444601,G8IV        , 0.876
5284,  7566,236805, , ,,,1.62393809,+58.63907089,10000000, 8.97,-6.03,K7          , 1.327
5285,  7567, , , ,,,1.62413145,-12.44093344,171.821305841924, 8.41,2.23461492324944,K0          , 1.075
5286,  7568, 11025, 525,,          , ,1.62438329,-84.76965017,111.856823266219, 5.66,0.416687593979589,K0III       , 0.939
5287,  7569,  9914, , ,,,1.62521141,+36.70688367,170.068027210884, 8.29,2.13688663038069,A5          , 0.355
5288,  7572,  9913, , ,,,1.62556826,+38.51617642,226.244343891403, 8.30,1.52711134674546,G5          , 1.023
5289,  7573, 10077, , ,,,1.62563288,-47.11182627,239.808153477218, 8.27,1.37068027486879,F0III       , 0.323
5290,  7574, 10049, , ,,,1.62570695,-38.13490573,280.898876404494, 7.27,0.0272499898643765,K4III       , 1.435
5291,  7576, 10008, , ,,,1.62649046,-06.76018613,23.6127508854782, 7.66,5.79426707333363,G5          , 0.797
5292,  7577,  9859, , ,,,1.62671139,+54.11254549,632.911392405063, 8.69,-0.316714565227885,A2          , 0.126
5293,  7580, 10009, 466,,          , ,1.62709923,-09.40405165,38.2409177820268, 6.24,3.32735846601647,F7V         , 0.528
5294,  7581, 10373, , ,,,1.62728888,-75.42955811,555.555555555556, 8.37,-0.353637474483468,K2III       , 1.435
5295,  7583,  9956, , ,,,1.62741139,+22.55713587,265.25198938992, 7.80,0.681706751028965,F6V...      , 0.559
5296,  7585,  9986, , ,,,1.62800199,+12.07836601,25.7334019557386, 6.77,4.71751398131882,G5V         , 0.648
5297,  7588, 10144, 472,,   Alp Eri,Achernar,1.62854213,-57.23666007,44.0917107583774, 0.45,-2.77178474889566,B3Vp        ,-0.158
5298,  7589,  9901, , ,,,1.62898966,+48.41273309,64.3915003219575, 6.77,2.72585727864279,F5          , 0.471
5299,  7590,  9777, , ,,,1.628998,+67.59030587,174.825174825175, 8.38,2.16698014396512,K5          , 1.350
5300,  7591, 10101, , ,,,1.62940717,-47.17818463,291.545189504373, 7.58,0.256470600213853,G8III       , 1.000
5301,  7592, , , ,,,1.62946798,+84.48124685,1851.85185185185, 8.56,-2.77803120088516,M0          , 1.610
5302,  7593,  9811, , ,,,1.62977779,+64.73935565,909.090909090909, 6.49,-3.30303657420887,A6Iab       , 0.776
5303,  7594,  9938, , ,,,1.63070793,+38.02230271,107.296137339056, 8.15,2.99707956176991,G0          , 0.881
5304,  7596, , , ,,,1.63087997,-01.30425839,343.642611683849, 8.89,1.20946494492954,K5          , 1.442
5305,  7597, 10024, , ,,,1.63112596,-03.44065222,274.725274725275, 6.43,-0.764493081754719,K5          , 1.568
5306,  7598, , , ,,,1.63123359,+62.79689691,10000000, 8.72,-6.28,M2          , 2.368
5307,  7599, 10180, , ,,,1.63155387,-60.51154249,39.3855848759354, 7.33,4.35331350436861,G1V         , 0.629
5308,  7600,  9984, , ,,,1.63192759,+25.90403730,469.483568075117, 8.55,0.19189801719369,G8III       , 0.980
5309,  7601, 10800, 512,Gl  67.1 ,          , ,1.6319389,-82.97528876,27.1296798697775, 5.88,3.71277665441528,G2V         , 0.620
5310,  7602, 10143, , ,,,1.63200329,-51.83130131,373.134328358209, 8.52,0.660673970143945,K0III       , 1.008
5311,  7603,  9985, , ,,,1.63225829,+21.26111848,205.338809034908, 7.96,1.39764480607317,A0          , 0.096
5312,  7604, 10016, , ,,,1.63250135,+09.76358447,170.068027210884, 7.59,1.43688663038069,F5          , 0.428
5313,  7605,  9869, , ,,,1.63254233,+59.29901849,220.264317180617, 7.99,1.27527926428552,A2          , 0.240
5314,  7606, 10075, , ,,,1.63307388,-27.22244118,333.333333333333, 8.68,1.06560627359831,G8III/IV    , 0.913
5315,  7607,  9927, 464,, 51    And, ,1.6331951,+48.62848641,53.3049040511727, 3.59,-0.0438358297847716,K3III       , 1.275
5316,  7609, 10007, , ,,,1.63397331,+21.88642577,149.253731343284, 7.86,1.99037401350413,F5          , 0.521
5317,  7610, 10121, , ,,,1.634356,-46.08385787,176.678445229682, 6.97,0.734082155941357,K2IIICN...  , 1.163
5318,  7611, 10047, , ,,,1.63459085,-10.33991588,246.913580246914, 7.76,0.797275116073344,K2          , 1.262
5319,  7612,  9966, , ,,,1.63463073,+30.78982774,80.2568218298555, 8.18,3.65759021161576,F8          , 0.646
5320,  7614, , , ,,,1.63464111,+41.17916581,362.31884057971, 8.46,0.66454541032609,K5V         , 1.281
5321,  7613,  9776, , ,,,1.634651,+69.44377672,77.5193798449612, 8.41,3.96294855149625,G5          , 0.614
5322,  7615, 10242, , ,,,1.6347246,-66.55643819,862.068965517241, 7.65,-2.02771005386541,K4III       , 1.503
5323,  7616,  9838, , ,,,1.63505252,+65.53514416,200.803212851406, 7.58,1.06614671379859,K0          , 1.007
5324,  7617,  9900, 461,,          , ,1.63543436,+57.97764488,349.65034965035, 5.55,-2.16816983435479,G5II        , 1.388
5325,  7622,  9983, , ,,,1.63639295,+35.33919072,281.69014084507, 7.62,0.37114176527547,K2          , 1.408
5326,  7623, 10271, , ,,,1.63658542,-67.57016872,215.982721382289, 8.16,1.48790495508977,G6III       , 0.921
5327,  7624, 10060, , ,,,1.63664088,-06.91675893,645.161290322581, 8.61,-0.438341509148541,G5          , 1.304
5328,  7625,  9878, , ,,,1.6368461,+62.35178209,190.114068441065, 6.72,0.324928720768695,B7V         ,-0.015
5329,  7626, , , ,,,1.63722871,+17.82981045,48.8997555012225, 9.40,5.9534665617168,G5          , 0.810
5330,  7628, 10162, , ,,,1.63781564,-47.93487501,90.2527075812274, 7.28,2.50269880196206,F0IV        , 0.342
5331,  7629,  9775, , ,,,1.63821714,+72.58277209,294.985250737463, 8.11,0.76099849101541,G5          , 1.082
5332,  7631,  9997, , ,,,1.63884423,+39.35490556,769.230769230769, 8.60,-0.830283238465816,A0          , 0.020
5333,  7632, 10057, , ,,,1.6388629,+02.58607253,462.962962962963, 6.94,-1.38773124424534,K0          , 1.439
5334,  7634,  9943, , ,,,1.63913929,+49.98047054,276.243093922652, 8.64,1.43354285266583,K2          , 1.153
5335,  7636, 10015, , ,,,1.63994627,+29.56741916,38.0228136882129, 8.65,5.74977874244879,K0IV-V      , 0.848
5336,  7637, 10870, , ,,,1.6401889,-83.24769755,212.314225053079, 7.32,0.685104535644482,G8/K0III    , 1.031
5337,  7639, 10100, , ,,,1.64044889,-15.87191301,205.761316872428, 7.43,0.863181346311467,K1IIICN...  , 1.271
5338,  7640,236810, , ,,,1.64063467,+60.56296759,523.560209424084, 8.69,0.0951668362386382,B2III       , 0.256
5339,  7642, 10099, , ,,,1.64077815,-15.46240628,155.763239875389, 8.16,2.19767514034427,F3V         , 0.446
5340,  7643, 10142, 471,,          , ,1.64097059,-36.52795330,99.009900990099, 5.94,0.961606868913214,K0III       , 1.045
5341,  7644, 10046, , ,,,1.64098937,+13.92832550,137.551581843191, 8.08,2.38767205429519,A3          , 0.293
5342,  7645, , , ,,,1.64112766,+28.84553141,751.87969924812, 8.39,-0.990741795164571,K2          , 1.217
5343,  7646, ,,NN 3103  ,, ,1.64156644,+00.65118329,18.8857412653447,11.60,10.2193298222175,K:          , 1.496
5344,  7649, 10167, , ,,,1.64188203,-42.92785484,83.9630562552477, 6.67,2.04955880741389,F0V         , 0.330
5345,  7650,  9774, 456,, 40    Cas, ,1.64192808,+73.04007203,136.986301369863, 5.28,-0.403385699397719,G8II-IIIvar , 0.972
5346,  7651,  9996, 465,,          , ,1.64217711,+45.39970504,139.470013947001, 6.38,0.657595778339,B9pe...     ,-0.021
5347,  7655, ,,GJ 1040  ,, ,1.64268128,+44.59018534,34.8553502962705,10.74,8.02865274122999,K8V:        , 1.101
5348,  7656, 10291, , ,,,1.64326591,-65.60643591,202.839756592292, 7.11,0.57423459638615,K1/K2III    , 1.187
5349,  7657, 10098, , ,,,1.64350308,-08.50946332,10000000, 8.65,-6.35,K0          , 1.363
5350,  7658, 10045, , ,,,1.64368022,+21.39823153,285.714285714286, 6.66,-0.619659778248621,K2          , 1.429
5351,  7660,232485, , ,,,1.64381237,+52.43469706,180.505415162455, 8.50,2.21754882364215,K5          , 1.330
5352,  7661, 10149, , ,,,1.64396893,-32.16930201,188.323917137476, 7.46,1.08547260540735,G8III+...   , 0.729
5353,  7663, 10014, , ,,,1.64410305,+44.14443503,95.1474785918173, 7.97,3.07801358014121,A9II        , 0.376
5354,  7664, 10023, , ,,,1.64419849,+40.28184461,95.6937799043062, 8.41,3.50558145223537,F0          , 0.399
5355,  7665,  9976, , ,,,1.64458918,+52.60639511,588.235294117647, 8.93,0.0822446068913703,A2          , 0.000
5356,  7667, 10190, , ,,,1.64517646,-44.59432958,128.53470437018, 8.12,2.57489798494844,F6V         , 0.473
5357,  7668, 10006, , ,,,1.6452325,+46.34645938,606.060606060606, 7.47,-1.44258027893047,K1II        , 1.415
5358,  7669, 10116, , ,,,1.6457872,-05.73525633,52.7704485488127, 7.35,3.73804607152046,F5          , 0.465
5359,  7670,  9911, , ,,,1.64628285,+63.71664650,49.0196078431373, 8.71,5.2581508371295,K0V         , 0.870
5360,  7671, 10033, , ,,,1.64631537,+38.65195475,324.675324675325, 7.72,0.162753582502223,G5          , 0.900
5361,  7672, 10032, , ,,,1.64668562,+40.76078942,124.223602484472, 8.47,2.99897940183934,F0V         , 0.375
5362,  7673, 10241, 479,,          , ,1.64682147,-53.43878433,116.279069767442, 7.11,1.78249225621784,F5IV/V      , 0.433
5363,  7674, , , ,,,1.64713298,-53.43950586,104.602510460251, 8.64,3.5422894613805, , 0.588
5364,  7676, 10161, 474,,          , ,1.64722019,-25.02221382,177.304964539007, 6.69,0.446395519916712,B9V         ,-0.078
5365,  7678, , , ,,,1.64735479,+64.51941299,299.40119760479, 8.57,1.18873233405782,B5          , 1.024
5366,  7679, 10148, 473,,          , ,1.64769661,-21.27547447,70.3729767769177, 5.58,1.34297038963735,F0V         , 0.346
5367,  7680, 10056, , ,,,1.64772389,+31.64949691,429.184549356223, 7.49,-0.673220394869903,K0          , 1.115
5368,  7682, 10270, , ,,,1.64890688,-58.58024581,257.731958762887, 8.41,1.35415862797104,F5V         , 0.486
5369,  7683, 10089, , ,,,1.64894375,+17.22673362,253.807106598985, 8.61,1.58748110912787,F5          , 0.485
5370,  7685, 10088, , ,,,1.64906178,+21.91860626,137.362637362637, 7.89,2.20065689656519,A0          , 0.310
5371,  7684,  9721, , ,,,1.64907174,+76.72363744,234.192037470726, 8.20,1.35213937512512,A3          , 0.307
5372,  7687, 10166, , ,,,1.6493542,-27.25222274,38.7296669248644, 9.37,6.42978118965201,K0V         , 0.794
5373,  7689, 10210, , ,,,1.64954656,-45.77484723,169.491525423729, 8.11,1.96426005821072,G8III/IV    , 0.906
5374,  7692, 10137, , ,,,1.65004234,-10.49857824,97.9431929480901, 7.93,2.97512871043455,F0          , 0.318
5375,  7693, 10188, , ,,,1.65053968,-33.46788316,125.470514429109, 8.94,3.44729160698056,G5VCN...    , 0.676
5376,  7697,  9973, , ,,,1.65199158,+61.07909352,636.942675159236, 6.88,-2.14050173795383,F5Iab       , 0.830
5377,  7699, 10269, , ,,,1.65209118,-56.42929868,49.0918016691213, 7.08,3.62495514500082,F5V         , 0.466
5378,  7700, 10074, , ,,,1.65214878,+36.54339295,185.528756957328, 7.23,0.887943825933695,A0          ,-0.001
5379,  7702, 10240, , ,,,1.65225491,-48.77557641,161.550888529887, 7.29,1.24845324510059,A2V         , 0.092
5380,  7703, 10239, , ,,,1.65232503,-47.41414016,591.715976331361, 8.47,-0.39056647693163,K0III       , 1.077
5381,  7704, 10177, , ,,,1.65246876,-23.12790622,187.265917602996, 8.97,2.60770628514278,G0V         , 1.300
5382,  7705, , , ,,,1.65302711,+44.03015883,52.3012552301255, 8.92,5.32743943970041,G8V         , 0.760
5383,  7706, 10128, , ,,,1.65321725,+12.44035413,114.155251141553, 8.24,2.9525205308404,F0          , 0.471
5384,  7708, 10095, , ,,,1.65396635,+27.75655114,200, 7.15,0.644850021680096,K3III       , 1.200
5385,  7709, 10113, , ,,,1.65422586,+16.62553931,270.27027027027, 6.74,-0.418991379665024,G5          , 0.867
